"","Airline_ID","Airline_ID..2","Source_Airport","Source_Airport_ID","Des_Airport","Des_Airport_ID","Codeshare","Stops","Equipment","name_source","city_source","Country","IATA","ICAO","name_des","city_des"
"317","14118","14118","NGO","3942","FUK","2305","",0,"320","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Fukuoka Airport","Fukuoka"
"318","14118","14118","NGO","3942","KOJ","2307","",0,"320","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Kagoshima Airport","Kagoshima"
"319","14118","14118","NRT","2279","CTS","2287","",0,"320","Narita International Airport","Tokyo","Japan","NRT","RJAA","New Chitose Airport","Sapporo"
"320","14118","14118","NRT","2279","FUK","2305","",0,"320","Narita International Airport","Tokyo","Japan","NRT","RJAA","Fukuoka Airport","Fukuoka"
"321","14118","14118","NRT","2279","KIX","3992","",0,"320","Narita International Airport","Tokyo","Japan","NRT","RJAA","Kansai International Airport","Osaka"
"322","14118","14118","NRT","2279","KOJ","2307","",0,"320","Narita International Airport","Tokyo","Japan","NRT","RJAA","Kagoshima Airport","Kagoshima"
"323","14118","14118","NRT","2279","MYJ","2333","",0,"320","Narita International Airport","Tokyo","Japan","NRT","RJAA","Matsuyama Airport","Matsuyama"
"324","14118","14118","NRT","2279","OIT","2310","",0,"320","Narita International Airport","Tokyo","Japan","NRT","RJAA","Oita Airport","Oita"
"325","14118","14118","NRT","2279","OKA","2384","",0,"320","Narita International Airport","Tokyo","Japan","NRT","RJAA","Naha Airport","Okinawa"
"326","14118","14118","NRT","2279","TAK","2337","",0,"320","Narita International Airport","Tokyo","Japan","NRT","RJAA","Takamatsu Airport","Takamatsu"
"327","14118","14118","OIT","2310","NRT","2279","",0,"320","Oita Airport","Oita","Japan","OIT","RJFO","Narita International Airport","Tokyo"
"328","14118","14118","OKA","2384","KIX","3992","",0,"320","Naha Airport","Okinawa","Japan","OKA","ROAH","Kansai International Airport","Osaka"
"329","14118","14118","OKA","2384","NRT","2279","",0,"320","Naha Airport","Okinawa","Japan","OKA","ROAH","Narita International Airport","Tokyo"
"330","14118","14118","TAK","2337","NRT","2279","",0,"320","Takamatsu Airport","Takamatsu","Japan","TAK","RJOT","Narita International Airport","Tokyo"
"331","2688","2688","CTS","2287","HNL","3728","",0,"763","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Honolulu International Airport","Honolulu"
"332","2688","2688","FUK","2305","HNL","3728","",0,"763","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Honolulu International Airport","Honolulu"
"333","2688","2688","HND","2359","HNL","3728","",0,"332","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Honolulu International Airport","Honolulu"
"334","2688","2688","KIX","3992","HNL","3728","",0,"332","Kansai International Airport","Osaka","Japan","KIX","RJBB","Honolulu International Airport","Honolulu"
"335","2688","2688","SDJ","2347","CTS","2287","",0,"763","Sendai Airport","Sendai","Japan","SDJ","RJSS","New Chitose Airport","Sapporo"
"336","2765","2765","AKJ","2299","HND","2359","",0,"735 763","Asahikawa Airport","Asahikawa","Japan","AKJ","RJEC","Tokyo Haneda International Airport","Tokyo"
"337","2765","2765","CTS","2287","FKS","5999","",0,"735","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Fukushima Airport","Fukushima"
"338","2765","2765","CTS","2287","HND","2359","",0,"763 735","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Tokyo Haneda International Airport","Tokyo"
"339","2765","2765","CTS","2287","KIJ","4381","",0,"735","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Niigata Airport","Niigata"
"340","2765","2765","CTS","2287","KMQ","2322","",0,"735","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Komatsu Airport","Kanazawa"
"341","2765","2765","CTS","2287","OKJ","2327","",0,"735","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Okayama Airport","Okayama"
"342","2765","2765","CTS","2287","SDJ","2347","",0,"735","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Sendai Airport","Sendai"
"343","2765","2765","CTS","2287","TOY","2324","",0,"735","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Toyama Airport","Toyama"
"344","2765","2765","CTS","2287","UKB","3943","",0,"735","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Kobe Airport","Kobe"
"345","2765","2765","FKS","5999","CTS","2287","",0,"735","Fukushima Airport","Fukushima","Japan","FKS","RJSF","New Chitose Airport","Sapporo"
"346","2765","2765","HKD","2288","HND","2359","",0,"763","Hakodate Airport","Hakodate","Japan","HKD","RJCH","Tokyo Haneda International Airport","Tokyo"
"347","2765","2765","HND","2359","AKJ","2299","",0,"735 763","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Asahikawa Airport","Asahikawa"
"348","2765","2765","HND","2359","CTS","2287","",0,"763 735","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","New Chitose Airport","Sapporo"
"349","2765","2765","HND","2359","HKD","2288","",0,"763","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Hakodate Airport","Hakodate"
"350","2765","2765","HND","2359","KUH","5994","",0,"735","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Kushiro Airport","Kushiro"
"351","2765","2765","HND","2359","MMB","2290","",0,"735","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Memanbetsu Airport","Memanbetsu"
"352","2765","2765","HND","2359","OBO","2286","",0,"735","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Tokachi-Obihiro Airport","Obihiro"
"353","2765","2765","KIJ","4381","CTS","2287","",0,"735","Niigata Airport","Niigata","Japan","KIJ","RJSN","New Chitose Airport","Sapporo"
"354","2765","2765","KMQ","2322","CTS","2287","",0,"735","Komatsu Airport","Kanazawa","Japan","KMQ","RJNK","New Chitose Airport","Sapporo"
"355","2765","2765","KUH","5994","HND","2359","",0,"735","Kushiro Airport","Kushiro","Japan","KUH","RJCK","Tokyo Haneda International Airport","Tokyo"
"356","2765","2765","MMB","2290","HND","2359","",0,"735","Memanbetsu Airport","Memanbetsu","Japan","MMB","RJCM","Tokyo Haneda International Airport","Tokyo"
"357","2765","2765","OBO","2286","HND","2359","",0,"735","Tokachi-Obihiro Airport","Obihiro","Japan","OBO","RJCB","Tokyo Haneda International Airport","Tokyo"
"358","2765","2765","OKJ","2327","CTS","2287","",0,"735","Okayama Airport","Okayama","Japan","OKJ","RJOB","New Chitose Airport","Sapporo"
"359","2765","2765","SDJ","2347","CTS","2287","",0,"735","Sendai Airport","Sendai","Japan","SDJ","RJSS","New Chitose Airport","Sapporo"
"360","2765","2765","TOY","2324","CTS","2287","",0,"735","Toyama Airport","Toyama","Japan","TOY","RJNT","New Chitose Airport","Sapporo"
"361","2765","2765","UKB","3943","CTS","2287","",0,"735","Kobe Airport","Kobe","Japan","UKB","RJBE","New Chitose Airport","Sapporo"
"362","3081","3081","KIX","3992","PVG","3406","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Shanghai Pudong International Airport","Shanghai"
"363","3081","3081","OKA","2384","PVG","3406","",0,"320","Naha Airport","Okinawa","Japan","OKA","ROAH","Shanghai Pudong International Airport","Shanghai"
"364","2773","2773","KOJ","2307","HKG","3077","",0,"320","Kagoshima Airport","Kagoshima","Japan","KOJ","RJFK","Chek Lap Kok International Airport","Hong Kong"
"365","2773","2773","OKA","2384","HKG","3077","",0,"332 333","Naha Airport","Okinawa","Japan","OKA","ROAH","Chek Lap Kok International Airport","Hong Kong"
"366","5281","5281","NRT","2279","TAS","2983","",0,"764","Narita International Airport","Tokyo","Japan","NRT","RJAA","Tashkent International Airport","Tashkent"
"367","4808","4808","CTS","2287","UUS","2933","",0,"737","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Yuzhno-Sakhalinsk Airport","Yuzhno-sakhalinsk"
"368","4808","4808","NRT","2279","UUS","2933","",0,"737","Narita International Airport","Tokyo","Japan","NRT","RJAA","Yuzhno-Sakhalinsk Airport","Yuzhno-sakhalinsk"
"369","13200","13200","AOJ","2340","NKM","5997","",0,"E70","Aomori Airport","Aomori","Japan","AOJ","RJSA","Nagoya Airport","Nagoya"
"370","13200","13200","CTS","2287","MMJ","2280","",0,"E70","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Matsumoto Airport","Matsumoto"
"371","13200","13200","FUK","2305","KIJ","4381","",0,"E70","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Niigata Airport","Niigata"
"372","13200","13200","FUK","2305","MMJ","2280","",0,"E70","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Matsumoto Airport","Matsumoto"
"373","13200","13200","GAJ","2341","NKM","5997","",0,"E70","Yamagata Airport","Yamagata","Japan","GAJ","RJSC","Nagoya Airport","Nagoya"
"374","13200","13200","HNA","2344","NKM","5997","",0,"E70","Hanamaki Airport","Hanamaki","Japan","HNA","RJSI","Nagoya Airport","Nagoya"
"375","13200","13200","KCZ","2332","NKM","5997","",0,"E70","Kochi Ryoma Airport","Kochi","Japan","KCZ","RJOK","Nagoya Airport","Nagoya"
"376","13200","13200","KIJ","4381","FUK","2305","",0,"E70","Niigata Airport","Niigata","Japan","KIJ","RJSN","Fukuoka Airport","Fukuoka"
"377","13200","13200","KIJ","4381","NKM","5997","",0,"E70","Niigata Airport","Niigata","Japan","KIJ","RJSN","Nagoya Airport","Nagoya"
"378","13200","13200","KMJ","2312","NKM","5997","",0,"E70","Kumamoto Airport","Kumamoto","Japan","KMJ","RJFT","Nagoya Airport","Nagoya"
"379","13200","13200","MMJ","2280","CTS","2287","",0,"E70","Matsumoto Airport","Matsumoto","Japan","MMJ","RJAF","New Chitose Airport","Sapporo"
"380","13200","13200","MMJ","2280","FUK","2305","",0,"E70","Matsumoto Airport","Matsumoto","Japan","MMJ","RJAF","Fukuoka Airport","Fukuoka"
"381","13200","13200","NKM","5997","AOJ","2340","",0,"E70","Nagoya Airport","Nagoya","Japan","NKM","RJNA","Aomori Airport","Aomori"
"382","13200","13200","NKM","5997","GAJ","2341","",0,"E70","Nagoya Airport","Nagoya","Japan","NKM","RJNA","Yamagata Airport","Yamagata"
"383","13200","13200","NKM","5997","HNA","2344","",0,"E70","Nagoya Airport","Nagoya","Japan","NKM","RJNA","Hanamaki Airport","Hanamaki"
"384","13200","13200","NKM","5997","KCZ","2332","",0,"E70","Nagoya Airport","Nagoya","Japan","NKM","RJNA","Kochi Ryoma Airport","Kochi"
"385","13200","13200","NKM","5997","KIJ","4381","",0,"E70","Nagoya Airport","Nagoya","Japan","NKM","RJNA","Niigata Airport","Niigata"
"386","13200","13200","NKM","5997","KMJ","2312","",0,"E70","Nagoya Airport","Nagoya","Japan","NKM","RJNA","Kumamoto Airport","Kumamoto"
"387","2987","2987","AKJ","2299","HND","2359","",0,"73H","Asahikawa Airport","Asahikawa","Japan","AKJ","RJEC","Tokyo Haneda International Airport","Tokyo"
"388","2987","2987","AOJ","2340","CTS","2287","Y",0,"E70","Aomori Airport","Aomori","Japan","AOJ","RJSA","New Chitose Airport","Sapporo"
"389","2987","2987","AOJ","2340","HND","2359","",0,"73H","Aomori Airport","Aomori","Japan","AOJ","RJSA","Tokyo Haneda International Airport","Tokyo"
"390","2987","2987","AOJ","2340","ITM","2334","Y",0,"E70","Aomori Airport","Aomori","Japan","AOJ","RJSA","Osaka International Airport","Osaka"
"391","2987","2987","ASJ","2316","HND","2359","",0,"73H","Amami Airport","Amami","Japan","ASJ","RJKA","Tokyo Haneda International Airport","Tokyo"
"392","2987","2987","ASJ","2316","ITM","2334","Y",0,"73H","Amami Airport","Amami","Japan","ASJ","RJKA","Osaka International Airport","Osaka"
"393","2987","2987","AXT","2345","CTS","2287","Y",0,"CRJ","Akita Airport","Akita","Japan","AXT","RJSK","New Chitose Airport","Sapporo"
"394","2987","2987","AXT","2345","HND","2359","Y",0,"73H","Akita Airport","Akita","Japan","AXT","RJSK","Tokyo Haneda International Airport","Tokyo"
"395","2987","2987","AXT","2345","ITM","2334","Y",0,"CRJ","Akita Airport","Akita","Japan","AXT","RJSK","Osaka International Airport","Osaka"
"396","2987","2987","CTS","2287","AOJ","2340","Y",0,"E70","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Aomori Airport","Aomori"
"397","2987","2987","CTS","2287","AXT","2345","Y",0,"CRJ","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Akita Airport","Akita"
"398","2987","2987","CTS","2287","FUK","2305","",0,"73H","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Fukuoka Airport","Fukuoka"
"399","2987","2987","CTS","2287","HIJ","2326","Y",0,"73H","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Hiroshima Airport","Hiroshima"
"400","2987","2987","CTS","2287","HKG","3077","Y",0,"744","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Chek Lap Kok International Airport","Hong Kong"
"401","2987","2987","CTS","2287","HNA","2344","Y",0,"E70 CRJ","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Hanamaki Airport","Hanamaki"
"402","2987","2987","CTS","2287","HND","2359","",0,"777 773 73H 767","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Tokyo Haneda International Airport","Tokyo"
"403","2987","2987","CTS","2287","ICN","3930","Y",0,"73H 744 333 772","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Incheon International Airport","Seoul"
"404","2987","2987","CTS","2287","ITM","2334","",0,"73H","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Osaka International Airport","Osaka"
"405","2987","2987","CTS","2287","KIJ","4381","Y",0,"CRJ","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Niigata Airport","Niigata"
"406","2987","2987","CTS","2287","KIX","3992","",0,"73H","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Kansai International Airport","Osaka"
"407","2987","2987","CTS","2287","MMB","2290","Y",0,"CRJ E70","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Memanbetsu Airport","Memanbetsu"
"408","2987","2987","CTS","2287","NGO","3942","Y",0,"73H","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Chubu Centrair International Airport","Nagoya"
"409","2987","2987","CTS","2287","NRT","2279","Y",0,"773","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Narita International Airport","Tokyo"
"410","2987","2987","CTS","2287","PVG","3406","Y",0,"321 320","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Shanghai Pudong International Airport","Shanghai"
"411","2987","2987","CTS","2287","SDJ","2347","Y",0,"CRJ","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Sendai Airport","Sendai"
"412","2987","2987","FUK","2305","BKK","3885","Y",0,"330","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Suvarnabhumi Airport","Bangkok"
"413","2987","2987","FUK","2305","CTS","2287","",0,"73H","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","New Chitose Airport","Sapporo"
"414","2987","2987","FUK","2305","HAN","3199","Y",0,"321","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Noi Bai International Airport","Hanoi"
"415","2987","2987","FUK","2305","HNA","2344","Y",0,"E70","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Hanamaki Airport","Hanamaki"
"416","2987","2987","FUK","2305","HND","2359","",0,"777 767 73H","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Tokyo Haneda International Airport","Tokyo"
"417","2987","2987","FUK","2305","ICN","3930","Y",0,"333 739 773","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Incheon International Airport","Seoul"
"418","2987","2987","FUK","2305","ITM","2334","",0,"E70","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Osaka International Airport","Osaka"
"419","2987","2987","FUK","2305","NRT","2279","Y",0,"73H","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Narita International Airport","Tokyo"
"420","2987","2987","FUK","2305","PVG","3406","Y",0,"320 738","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Shanghai Pudong International Airport","Shanghai"
"421","2987","2987","FUK","2305","SDJ","2347","Y",0,"E70","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Sendai Airport","Sendai"
"422","2987","2987","FUK","2305","SGN","3205","Y",0,"321","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Tan Son Nhat International Airport","Ho Chi Minh City"
"423","2987","2987","FUK","2305","TAO","3390","Y",0,"319","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Liuting Airport","Qingdao"
"424","2987","2987","FUK","2305","TPE","2276","Y",0,"772","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Taiwan Taoyuan International Airport","Taipei"
"425","2987","2987","GAJ","2341","HND","2359","",0,"E70","Yamagata Airport","Yamagata","Japan","GAJ","RJSC","Tokyo Haneda International Airport","Tokyo"
"426","2987","2987","GAJ","2341","ITM","2334","Y",0,"E70 CRJ","Yamagata Airport","Yamagata","Japan","GAJ","RJSC","Osaka International Airport","Osaka"
"427","2987","2987","HIJ","2326","CTS","2287","Y",0,"73H","Hiroshima Airport","Hiroshima","Japan","HIJ","RJOA","New Chitose Airport","Sapporo"
"428","2987","2987","HIJ","2326","HND","2359","",0,"73H","Hiroshima Airport","Hiroshima","Japan","HIJ","RJOA","Tokyo Haneda International Airport","Tokyo"
"429","2987","2987","HIJ","2326","PVG","3406","Y",0,"320","Hiroshima Airport","Hiroshima","Japan","HIJ","RJOA","Shanghai Pudong International Airport","Shanghai"
"430","2987","2987","HKD","2288","HND","2359","",0,"73H 767","Hakodate Airport","Hakodate","Japan","HKD","RJCH","Tokyo Haneda International Airport","Tokyo"
"431","2987","2987","HKD","2288","ITM","2334","Y",0,"CRJ","Hakodate Airport","Hakodate","Japan","HKD","RJCH","Osaka International Airport","Osaka"
"432","2987","2987","HNA","2344","CTS","2287","Y",0,"E70 CRJ","Hanamaki Airport","Hanamaki","Japan","HNA","RJSI","New Chitose Airport","Sapporo"
"433","2987","2987","HNA","2344","FUK","2305","Y",0,"E70","Hanamaki Airport","Hanamaki","Japan","HNA","RJSI","Fukuoka Airport","Fukuoka"
"434","2987","2987","HNA","2344","ITM","2334","Y",0,"E70 CRJ","Hanamaki Airport","Hanamaki","Japan","HNA","RJSI","Osaka International Airport","Osaka"
"435","2987","2987","HND","2359","AKJ","2299","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Asahikawa Airport","Asahikawa"
"436","2987","2987","HND","2359","AOJ","2340","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Aomori Airport","Aomori"
"437","2987","2987","HND","2359","ASJ","2316","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Amami Airport","Amami"
"438","2987","2987","HND","2359","AXT","2345","Y",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Akita Airport","Akita"
"439","2987","2987","HND","2359","BKK","3885","",0,"767 777","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Suvarnabhumi Airport","Bangkok"
"440","2987","2987","HND","2359","CDG","1382","",0,"773","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Charles de Gaulle International Airport","Paris"
"441","2987","2987","HND","2359","CTS","2287","",0,"773 777 73H 767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","New Chitose Airport","Sapporo"
"442","2987","2987","HND","2359","DXB","2188","Y",0,"772","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Dubai International Airport","Dubai"
"443","2987","2987","HND","2359","FUK","2305","",0,"767 777 73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Fukuoka Airport","Fukuoka"
"444","2987","2987","HND","2359","GAJ","2341","",0,"E70","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Yamagata Airport","Yamagata"
"445","2987","2987","HND","2359","GMP","2378","",0,"767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Gimpo International Airport","Seoul"
"446","2987","2987","HND","2359","HIJ","2326","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Hiroshima Airport","Hiroshima"
"447","2987","2987","HND","2359","HKD","2288","",0,"73H 767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Hakodate Airport","Hakodate"
"448","2987","2987","HND","2359","HKG","3077","",0,"777 767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Chek Lap Kok International Airport","Hong Kong"
"449","2987","2987","HND","2359","HNL","3728","",0,"777","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Honolulu International Airport","Honolulu"
"450","2987","2987","HND","2359","ITM","2334","",0,"767 777","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Osaka International Airport","Osaka"
"451","2987","2987","HND","2359","IZO","2328","",0,"767 73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Izumo Airport","Izumo"
"452","2987","2987","HND","2359","KCZ","2332","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Kochi Ryoma Airport","Kochi"
"453","2987","2987","HND","2359","KIX","3992","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Kansai International Airport","Osaka"
"454","2987","2987","HND","2359","KKJ","2311","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Kitakyushu Airport","Kitakyushu"
"455","2987","2987","HND","2359","KMI","2308","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Miyazaki Airport","Miyazaki"
"456","2987","2987","HND","2359","KMJ","2312","",0,"73H 767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Kumamoto Airport","Kumamoto"
"457","2987","2987","HND","2359","KMQ","2322","",0,"767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Komatsu Airport","Kanazawa"
"458","2987","2987","HND","2359","KOJ","2307","",0,"73H 767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Kagoshima Airport","Kagoshima"
"459","2987","2987","HND","2359","KUH","5994","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Kushiro Airport","Kushiro"
"460","2987","2987","HND","2359","LHR","507","",0,"773","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","London Heathrow Airport","London"
"461","2987","2987","HND","2359","MMB","2290","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Memanbetsu Airport","Memanbetsu"
"462","2987","2987","HND","2359","MSJ","2346","",0,"73H E70","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Misawa Air Base","Misawa"
"463","2987","2987","HND","2359","MYJ","2333","",0,"767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Matsuyama Airport","Matsuyama"
"464","2987","2987","HND","2359","NGO","3942","",0,"73H 773","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Chubu Centrair International Airport","Nagoya"
"465","2987","2987","HND","2359","NGS","2313","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Nagasaki Airport","Nagasaki"
"466","2987","2987","HND","2359","OBO","2286","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Tokachi-Obihiro Airport","Obihiro"
"467","2987","2987","HND","2359","OIT","2310","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Oita Airport","Oita"
"468","2987","2987","HND","2359","OKA","2384","",0,"777 73H 773 767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Naha Airport","Okinawa"
"469","2987","2987","HND","2359","OKJ","2327","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Okayama Airport","Okayama"
"470","2987","2987","HND","2359","PEK","3364","",0,"767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Beijing Capital International Airport","Beijing"
"471","2987","2987","HND","2359","SFO","3469","",0,"788","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","San Francisco International Airport","San Francisco"
"472","2987","2987","HND","2359","SGN","3205","",0,"767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Tan Son Nhat International Airport","Ho Chi Minh City"
"473","2987","2987","HND","2359","SHA","3391","",0,"767 777","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Shanghai Hongqiao International Airport","Shanghai"
"474","2987","2987","HND","2359","SHM","2284","",0,"E70","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Nanki Shirahama Airport","Nanki-shirahama"
"475","2987","2987","HND","2359","SIN","3316","",0,"767 777","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Singapore Changi Airport","Singapore"
"476","2987","2987","HND","2359","TAK","2337","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Takamatsu Airport","Takamatsu"
"477","2987","2987","HND","2359","TKS","2336","",0,"767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Tokushima Airport","Tokushima"
"478","2987","2987","HND","2359","TSA","2275","",0,"767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Taipei Songshan Airport","Taipei"
"479","2987","2987","HND","2359","UBJ","2296","",0,"73H","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Yamaguchi Ube Airport","Yamaguchi"
"480","2987","2987","ITM","2334","AOJ","2340","Y",0,"E70","Osaka International Airport","Osaka","Japan","ITM","RJOO","Aomori Airport","Aomori"
"481","2987","2987","ITM","2334","ASJ","2316","Y",0,"73H","Osaka International Airport","Osaka","Japan","ITM","RJOO","Amami Airport","Amami"
"482","2987","2987","ITM","2334","AXT","2345","Y",0,"CRJ","Osaka International Airport","Osaka","Japan","ITM","RJOO","Akita Airport","Akita"
"483","2987","2987","ITM","2334","CTS","2287","",0,"73H","Osaka International Airport","Osaka","Japan","ITM","RJOO","New Chitose Airport","Sapporo"
"484","2987","2987","ITM","2334","FUK","2305","",0,"E70","Osaka International Airport","Osaka","Japan","ITM","RJOO","Fukuoka Airport","Fukuoka"
"485","2987","2987","ITM","2334","GAJ","2341","Y",0,"E70 CRJ","Osaka International Airport","Osaka","Japan","ITM","RJOO","Yamagata Airport","Yamagata"
"486","2987","2987","ITM","2334","HKD","2288","Y",0,"CRJ","Osaka International Airport","Osaka","Japan","ITM","RJOO","Hakodate Airport","Hakodate"
"487","2987","2987","ITM","2334","HNA","2344","Y",0,"E70 CRJ","Osaka International Airport","Osaka","Japan","ITM","RJOO","Hanamaki Airport","Hanamaki"
"488","2987","2987","ITM","2334","HND","2359","",0,"777 767","Osaka International Airport","Osaka","Japan","ITM","RJOO","Tokyo Haneda International Airport","Tokyo"
"489","2987","2987","ITM","2334","KIJ","4381","Y",0,"E70","Osaka International Airport","Osaka","Japan","ITM","RJOO","Niigata Airport","Niigata"
"490","2987","2987","ITM","2334","KMI","2308","Y",0,"CRJ E70","Osaka International Airport","Osaka","Japan","ITM","RJOO","Miyazaki Airport","Miyazaki"
"491","2987","2987","ITM","2334","KMJ","2312","Y",0,"E70 CRJ","Osaka International Airport","Osaka","Japan","ITM","RJOO","Kumamoto Airport","Kumamoto"
"492","2987","2987","ITM","2334","KOJ","2307","Y",0,"73H E70","Osaka International Airport","Osaka","Japan","ITM","RJOO","Kagoshima Airport","Kagoshima"
"493","2987","2987","ITM","2334","MSJ","2346","Y",0,"E70","Osaka International Airport","Osaka","Japan","ITM","RJOO","Misawa Air Base","Misawa"
"494","2987","2987","ITM","2334","MYJ","2333","Y",0,"CRJ","Osaka International Airport","Osaka","Japan","ITM","RJOO","Matsuyama Airport","Matsuyama"
"495","2987","2987","ITM","2334","NGS","2313","Y",0,"E70","Osaka International Airport","Osaka","Japan","ITM","RJOO","Nagasaki Airport","Nagasaki"
